Using device: cuda
Loading embedding model and tokenizer...
Original data size: 36718
Filtered data size: 17148
Training Model 0...
Holdout evaluation before iterations:
Prompt:  However , as Hung notes , he " is the only Chinese poet whose influence grew with time " , and his works began to increase in popularity in the ninth century . Early positive comments came from Bai Juyi , who praised the moral sentiments of some of Du Fu 's works ( although he found these in only a
Candidate 1:  few years or so) , " It seems to me that it is because his poems are well recorded in the English language . Indeed, it is said that there are no Chinese poems in English , but many are published in Chinese , with the exception of some of the English poems " , " and " , " and ",
Candidate 2:  short time ). Most important also some reviews come from the Chinese scholar Zhongnong Huang, who expressed his love of Du Fu 's works. Although Zhongnong Huang's comments about the "cultural vitality" of Du Fu 's works have been met with many negative criticisms, his views are often cited as
Candidate 3:  limited amount , and did not discuss all of it ). His works were not included in the list of Chinese Poetry Poems but became their own special style . Other critics (who were of the opinion that Chinese prose poetry did not exist), in particular Jiang Yang (who saw "literary culture" in general as one
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
{'loss': 0.7481, 'grad_norm': 2.978961706161499, 'learning_rate': 3.767056530214425e-05, 'epoch': 0.74}
{'loss': 0.6553, 'grad_norm': 3.9871253967285156, 'learning_rate': 3.762183235867446e-05, 'epoch': 0.74}
{'loss': 0.6507, 'grad_norm': 3.0198795795440674, 'learning_rate': 3.757309941520468e-05, 'epoch': 0.75}
{'loss': 0.7283, 'grad_norm': 1.8146095275878906, 'learning_rate': 3.75243664717349e-05, 'epoch': 0.75}
{'loss': 0.7444, 'grad_norm': 3.611072540283203, 'learning_rate': 3.747563352826511e-05, 'epoch': 0.75}
{'loss': 0.6431, 'grad_norm': 2.652461051940918, 'learning_rate': 3.742690058479532e-05, 'epoch': 0.75}
{'loss': 0.5453, 'grad_norm': 1.2289555072784424, 'learning_rate': 3.737816764132554e-05, 'epoch': 0.76}
{'loss': 0.7284, 'grad_norm': 2.8997533321380615, 'learning_rate': 3.7329434697855756e-05, 'epoch': 0.76}
{'loss': 0.6476, 'grad_norm': 2.886007785797119, 'learning_rate': 3.728070175438597e-05, 'epoch': 0.76}
{'loss': 0.6891, 'grad_norm': 6.413316249847412, 'learning_rate': 3.723196881091618e-05, 'epoch': 0.77}
{'loss': 0.6941, 'grad_norm': 2.9141974449157715, 'learning_rate': 3.7183235867446396e-05, 'epoch': 0.77}
{'loss': 0.6346, 'grad_norm': 1.982437252998352, 'learning_rate': 3.713450292397661e-05, 'epoch': 0.77}
{'loss': 0.6622, 'grad_norm': 3.8407928943634033, 'learning_rate': 3.7085769980506825e-05, 'epoch': 0.77}
{'loss': 0.6926, 'grad_norm': 2.8624184131622314, 'learning_rate': 3.7037037037037037e-05, 'epoch': 0.78}
{'loss': 0.6208, 'grad_norm': 3.3912980556488037, 'learning_rate': 3.6988304093567254e-05, 'epoch': 0.78}
{'loss': 0.668, 'grad_norm': 2.468017339706421, 'learning_rate': 3.6939571150097466e-05, 'epoch': 0.78}
{'loss': 0.8055, 'grad_norm': 2.898371934890747, 'learning_rate': 3.6890838206627684e-05, 'epoch': 0.79}
{'loss': 0.6103, 'grad_norm': 1.9362881183624268, 'learning_rate': 3.6842105263157895e-05, 'epoch': 0.79}
{'loss': 0.63, 'grad_norm': 4.124468803405762, 'learning_rate': 3.679337231968811e-05, 'epoch': 0.79}
{'loss': 0.7649, 'grad_norm': 2.9025089740753174, 'learning_rate': 3.6744639376218324e-05, 'epoch': 0.8}
{'loss': 0.7564, 'grad_norm': 3.580507516860962, 'learning_rate': 3.669590643274854e-05, 'epoch': 0.8}
{'loss': 0.5949, 'grad_norm': 3.9012868404388428, 'learning_rate': 3.664717348927875e-05, 'epoch': 0.8}
{'loss': 0.6469, 'grad_norm': 1.9083006381988525, 'learning_rate': 3.659844054580897e-05, 'epoch': 0.8}
{'loss': 0.7205, 'grad_norm': 2.4152591228485107, 'learning_rate': 3.654970760233918e-05, 'epoch': 0.81}
{'loss': 0.8036, 'grad_norm': 5.903984069824219, 'learning_rate': 3.65009746588694e-05, 'epoch': 0.81}
{'loss': 0.6327, 'grad_norm': 5.227822303771973, 'learning_rate': 3.645224171539961e-05, 'epoch': 0.81}
{'loss': 0.7014, 'grad_norm': 2.683919668197632, 'learning_rate': 3.640350877192983e-05, 'epoch': 0.82}
{'loss': 0.7477, 'grad_norm': 5.22775936126709, 'learning_rate': 3.635477582846004e-05, 'epoch': 0.82}
{'loss': 0.705, 'grad_norm': 3.764690399169922, 'learning_rate': 3.630604288499025e-05, 'epoch': 0.82}
{'loss': 0.7704, 'grad_norm': 3.3175172805786133, 'learning_rate': 3.625730994152047e-05, 'epoch': 0.82}
{'loss': 0.7495, 'grad_norm': 2.989880084991455, 'learning_rate': 3.620857699805069e-05, 'epoch': 0.83}
{'loss': 0.6349, 'grad_norm': 2.8253605365753174, 'learning_rate': 3.61598440545809e-05, 'epoch': 0.83}
{'loss': 0.8312, 'grad_norm': 8.037179946899414, 'learning_rate': 3.611111111111111e-05, 'epoch': 0.83}
{'loss': 0.7612, 'grad_norm': 4.0852952003479, 'learning_rate': 3.606237816764133e-05, 'epoch': 0.84}
{'loss': 0.6926, 'grad_norm': 2.8341317176818848, 'learning_rate': 3.6013645224171545e-05, 'epoch': 0.84}
{'loss': 0.6057, 'grad_norm': 3.6610918045043945, 'learning_rate': 3.5964912280701756e-05, 'epoch': 0.84}
{'loss': 0.7832, 'grad_norm': 2.72532320022583, 'learning_rate': 3.591617933723197e-05, 'epoch': 0.85}
{'loss': 0.6398, 'grad_norm': 2.6616039276123047, 'learning_rate': 3.5867446393762186e-05, 'epoch': 0.85}
{'loss': 0.6392, 'grad_norm': 3.94856333732605, 'learning_rate': 3.5818713450292403e-05, 'epoch': 0.85}
{'loss': 0.6363, 'grad_norm': 2.1913414001464844, 'learning_rate': 3.5769980506822615e-05, 'epoch': 0.85}
{'loss': 0.6206, 'grad_norm': 2.6792216300964355, 'learning_rate': 3.5721247563352826e-05, 'epoch': 0.86}
{'loss': 0.6941, 'grad_norm': 2.265288829803467, 'learning_rate': 3.5672514619883044e-05, 'epoch': 0.86}
{'loss': 0.6847, 'grad_norm': 3.064483404159546, 'learning_rate': 3.562378167641326e-05, 'epoch': 0.86}
{'loss': 0.712, 'grad_norm': 3.7831931114196777, 'learning_rate': 3.557504873294347e-05, 'epoch': 0.87}
{'loss': 0.7423, 'grad_norm': 5.095159530639648, 'learning_rate': 3.5526315789473684e-05, 'epoch': 0.87}
{'loss': 0.5974, 'grad_norm': 2.615158796310425, 'learning_rate': 3.5477582846003895e-05, 'epoch': 0.87}
{'loss': 0.5827, 'grad_norm': 2.8012242317199707, 'learning_rate': 3.542884990253412e-05, 'epoch': 0.87}
{'loss': 0.7151, 'grad_norm': 4.307423114776611, 'learning_rate': 3.538011695906433e-05, 'epoch': 0.88}
{'loss': 0.7026, 'grad_norm': 3.2709436416625977, 'learning_rate': 3.533138401559454e-05, 'epoch': 0.88}
{'loss': 0.6558, 'grad_norm': 2.6420202255249023, 'learning_rate': 3.528265107212475e-05, 'epoch': 0.88}
{'loss': 0.6561, 'grad_norm': 3.444322347640991, 'learning_rate': 3.523391812865498e-05, 'epoch': 0.89}
{'loss': 0.7444, 'grad_norm': 5.777271270751953, 'learning_rate': 3.518518518518519e-05, 'epoch': 0.89}
{'loss': 0.5671, 'grad_norm': 2.887369155883789, 'learning_rate': 3.51364522417154e-05, 'epoch': 0.89}
{'loss': 0.68, 'grad_norm': 3.6154308319091797, 'learning_rate': 3.508771929824561e-05, 'epoch': 0.89}
{'loss': 0.6596, 'grad_norm': 2.7683260440826416, 'learning_rate': 3.503898635477583e-05, 'epoch': 0.9}
{'loss': 0.6912, 'grad_norm': 1.6242468357086182, 'learning_rate': 3.499025341130605e-05, 'epoch': 0.9}
{'loss': 0.6699, 'grad_norm': 3.11293363571167, 'learning_rate': 3.494152046783626e-05, 'epoch': 0.9}
{'loss': 0.6919, 'grad_norm': 2.7622876167297363, 'learning_rate': 3.489278752436647e-05, 'epoch': 0.91}
{'loss': 0.6637, 'grad_norm': 5.765675067901611, 'learning_rate': 3.484405458089669e-05, 'epoch': 0.91}
{'loss': 0.7268, 'grad_norm': 3.715379476547241, 'learning_rate': 3.4795321637426905e-05, 'epoch': 0.91}
{'loss': 0.6596, 'grad_norm': 4.350186347961426, 'learning_rate': 3.474658869395712e-05, 'epoch': 0.92}
{'loss': 0.5873, 'grad_norm': 3.429529905319214, 'learning_rate': 3.469785575048733e-05, 'epoch': 0.92}
{'loss': 0.6612, 'grad_norm': 6.802016735076904, 'learning_rate': 3.4649122807017546e-05, 'epoch': 0.92}
{'loss': 0.7094, 'grad_norm': 3.1668477058410645, 'learning_rate': 3.4600389863547764e-05, 'epoch': 0.92}
{'loss': 0.5941, 'grad_norm': 2.5828402042388916, 'learning_rate': 3.4551656920077975e-05, 'epoch': 0.93}
{'loss': 0.7461, 'grad_norm': 3.890742778778076, 'learning_rate': 3.4502923976608186e-05, 'epoch': 0.93}
{'loss': 0.6686, 'grad_norm': 4.62174129486084, 'learning_rate': 3.4454191033138404e-05, 'epoch': 0.93}
{'loss': 0.6135, 'grad_norm': 2.4040894508361816, 'learning_rate': 3.440545808966862e-05, 'epoch': 0.94}
{'loss': 0.5359, 'grad_norm': 2.0099000930786133, 'learning_rate': 3.435672514619883e-05, 'epoch': 0.94}
{'loss': 0.6656, 'grad_norm': 5.2973103523254395, 'learning_rate': 3.4307992202729044e-05, 'epoch': 0.94}
{'loss': 0.703, 'grad_norm': 2.008222818374634, 'learning_rate': 3.425925925925926e-05, 'epoch': 0.94}
{'loss': 0.5878, 'grad_norm': 2.4752037525177, 'learning_rate': 3.421052631578947e-05, 'epoch': 0.95}
{'loss': 0.5591, 'grad_norm': 1.641797423362732, 'learning_rate': 3.416179337231969e-05, 'epoch': 0.95}
{'loss': 0.7244, 'grad_norm': 3.5899603366851807, 'learning_rate': 3.41130604288499e-05, 'epoch': 0.95}
{'loss': 0.7259, 'grad_norm': 2.729872465133667, 'learning_rate': 3.406432748538012e-05, 'epoch': 0.96}
{'loss': 0.619, 'grad_norm': 3.9444806575775146, 'learning_rate': 3.401559454191033e-05, 'epoch': 0.96}
{'loss': 0.6934, 'grad_norm': 1.8691431283950806, 'learning_rate': 3.396686159844055e-05, 'epoch': 0.96}
{'loss': 0.6848, 'grad_norm': 3.4006447792053223, 'learning_rate': 3.391812865497076e-05, 'epoch': 0.96}
{'loss': 0.6208, 'grad_norm': 3.6158487796783447, 'learning_rate': 3.386939571150098e-05, 'epoch': 0.97}
{'loss': 0.7596, 'grad_norm': 5.322085857391357, 'learning_rate': 3.382066276803119e-05, 'epoch': 0.97}
{'loss': 0.7096, 'grad_norm': 1.6273845434188843, 'learning_rate': 3.377192982456141e-05, 'epoch': 0.97}
{'loss': 0.6166, 'grad_norm': 1.5582894086837769, 'learning_rate': 3.372319688109162e-05, 'epoch': 0.98}
{'loss': 0.6485, 'grad_norm': 2.8403875827789307, 'learning_rate': 3.3674463937621837e-05, 'epoch': 0.98}
{'loss': 0.5573, 'grad_norm': 1.5275126695632935, 'learning_rate': 3.362573099415205e-05, 'epoch': 0.98}
{'loss': 0.6566, 'grad_norm': 4.450389862060547, 'learning_rate': 3.3576998050682266e-05, 'epoch': 0.99}
{'loss': 0.6948, 'grad_norm': 3.405189275741577, 'learning_rate': 3.352826510721248e-05, 'epoch': 0.99}
{'loss': 0.6441, 'grad_norm': 1.7033809423446655, 'learning_rate': 3.3479532163742695e-05, 'epoch': 0.99}
{'loss': 0.5877, 'grad_norm': 2.7880823612213135, 'learning_rate': 3.3430799220272906e-05, 'epoch': 0.99}
{'loss': 0.5901, 'grad_norm': 2.7105629444122314, 'learning_rate': 3.338206627680312e-05, 'epoch': 1.0}
{'loss': 0.8086, 'grad_norm': 2.4659175872802734, 'learning_rate': 3.3333333333333335e-05, 'epoch': 1.0}
{'loss': 0.6697, 'grad_norm': 5.933537483215332, 'learning_rate': 3.328460038986355e-05, 'epoch': 1.0}
{'loss': 0.6623, 'grad_norm': 4.197540760040283, 'learning_rate': 3.3235867446393764e-05, 'epoch': 1.01}
{'loss': 0.579, 'grad_norm': 1.5641926527023315, 'learning_rate': 3.3187134502923975e-05, 'epoch': 1.01}
{'loss': 0.6301, 'grad_norm': 2.608537197113037, 'learning_rate': 3.313840155945419e-05, 'epoch': 1.01}
{'loss': 0.5269, 'grad_norm': 3.939608097076416, 'learning_rate': 3.308966861598441e-05, 'epoch': 1.01}
{'loss': 0.452, 'grad_norm': 2.1682677268981934, 'learning_rate': 3.304093567251462e-05, 'epoch': 1.02}
{'loss': 0.5099, 'grad_norm': 2.1001248359680176, 'learning_rate': 3.299220272904483e-05, 'epoch': 1.02}
{'loss': 0.6035, 'grad_norm': 2.0630788803100586, 'learning_rate': 3.294346978557505e-05, 'epoch': 1.02}
{'loss': 0.4673, 'grad_norm': 2.120978593826294, 'learning_rate': 3.289473684210527e-05, 'epoch': 1.03}
{'loss': 0.5269, 'grad_norm': 2.9673802852630615, 'learning_rate': 3.284600389863548e-05, 'epoch': 1.03}
{'loss': 0.564, 'grad_norm': 2.229560613632202, 'learning_rate': 3.279727095516569e-05, 'epoch': 1.03}
{'loss': 0.5025, 'grad_norm': 2.355618715286255, 'learning_rate': 3.274853801169591e-05, 'epoch': 1.04}
{'loss': 0.4465, 'grad_norm': 2.925544261932373, 'learning_rate': 3.269980506822613e-05, 'epoch': 1.04}
{'loss': 0.5497, 'grad_norm': 3.092416286468506, 'learning_rate': 3.265107212475634e-05, 'epoch': 1.04}
{'loss': 0.6179, 'grad_norm': 1.9561173915863037, 'learning_rate': 3.260233918128655e-05, 'epoch': 1.04}
{'loss': 0.6353, 'grad_norm': 3.27310848236084, 'learning_rate': 3.255360623781676e-05, 'epoch': 1.05}
{'loss': 0.6507, 'grad_norm': 3.4151430130004883, 'learning_rate': 3.2504873294346986e-05, 'epoch': 1.05}
{'loss': 0.4812, 'grad_norm': 1.4549652338027954, 'learning_rate': 3.24561403508772e-05, 'epoch': 1.05}
{'loss': 0.5291, 'grad_norm': 2.184436321258545, 'learning_rate': 3.240740740740741e-05, 'epoch': 1.06}
{'loss': 0.4543, 'grad_norm': 2.5760374069213867, 'learning_rate': 3.235867446393762e-05, 'epoch': 1.06}
{'loss': 0.5459, 'grad_norm': 2.0749051570892334, 'learning_rate': 3.230994152046784e-05, 'epoch': 1.06}
{'loss': 0.5548, 'grad_norm': 2.878922700881958, 'learning_rate': 3.2261208576998055e-05, 'epoch': 1.06}
{'loss': 0.5856, 'grad_norm': 2.4790329933166504, 'learning_rate': 3.2212475633528266e-05, 'epoch': 1.07}
{'loss': 0.5744, 'grad_norm': 49.32439422607422, 'learning_rate': 3.216374269005848e-05, 'epoch': 1.07}
{'loss': 0.5845, 'grad_norm': 2.644814968109131, 'learning_rate': 3.2115009746588695e-05, 'epoch': 1.07}
{'loss': 0.5831, 'grad_norm': 3.9876527786254883, 'learning_rate': 3.206627680311891e-05, 'epoch': 1.08}
{'loss': 0.5702, 'grad_norm': 3.1182727813720703, 'learning_rate': 3.2017543859649124e-05, 'epoch': 1.08}
{'loss': 0.5676, 'grad_norm': 2.629897117614746, 'learning_rate': 3.1968810916179335e-05, 'epoch': 1.08}
{'loss': 0.6524, 'grad_norm': 2.8765029907226562, 'learning_rate': 3.192007797270955e-05, 'epoch': 1.08}
{'loss': 0.5418, 'grad_norm': 2.1842973232269287, 'learning_rate': 3.187134502923977e-05, 'epoch': 1.09}
{'loss': 0.5395, 'grad_norm': 5.370429039001465, 'learning_rate': 3.182261208576998e-05, 'epoch': 1.09}
{'loss': 0.5696, 'grad_norm': 4.201258659362793, 'learning_rate': 3.1773879142300193e-05, 'epoch': 1.09}
{'loss': 0.5061, 'grad_norm': 4.483923435211182, 'learning_rate': 3.172514619883041e-05, 'epoch': 1.1}
{'loss': 0.5296, 'grad_norm': 3.7335216999053955, 'learning_rate': 3.167641325536063e-05, 'epoch': 1.1}
{'loss': 0.5738, 'grad_norm': 4.560424327850342, 'learning_rate': 3.162768031189084e-05, 'epoch': 1.1}
{'loss': 0.6235, 'grad_norm': 3.142146348953247, 'learning_rate': 3.157894736842105e-05, 'epoch': 1.11}
{'loss': 0.5844, 'grad_norm': 3.835249662399292, 'learning_rate': 3.153021442495127e-05, 'epoch': 1.11}
{'loss': 0.487, 'grad_norm': 3.1348001956939697, 'learning_rate': 3.148148148148148e-05, 'epoch': 1.11}
{'loss': 0.5576, 'grad_norm': 4.531808853149414, 'learning_rate': 3.14327485380117e-05, 'epoch': 1.11}
{'loss': 0.5087, 'grad_norm': 2.649807929992676, 'learning_rate': 3.138401559454191e-05, 'epoch': 1.12}
{'loss': 0.4594, 'grad_norm': 1.4475200176239014, 'learning_rate': 3.133528265107213e-05, 'epoch': 1.12}
{'loss': 0.5726, 'grad_norm': 2.5297317504882812, 'learning_rate': 3.128654970760234e-05, 'epoch': 1.12}
{'loss': 0.5969, 'grad_norm': 3.21463942527771, 'learning_rate': 3.123781676413256e-05, 'epoch': 1.13}
{'loss': 0.6015, 'grad_norm': 4.186241149902344, 'learning_rate': 3.118908382066277e-05, 'epoch': 1.13}
{'loss': 0.4951, 'grad_norm': 4.0513811111450195, 'learning_rate': 3.1140350877192986e-05, 'epoch': 1.13}
{'loss': 0.4881, 'grad_norm': 3.8959529399871826, 'learning_rate': 3.10916179337232e-05, 'epoch': 1.13}
{'loss': 0.6153, 'grad_norm': 3.0690433979034424, 'learning_rate': 3.1042884990253415e-05, 'epoch': 1.14}
{'loss': 0.5637, 'grad_norm': 3.1001529693603516, 'learning_rate': 3.0994152046783626e-05, 'epoch': 1.14}
{'loss': 0.5467, 'grad_norm': 3.9533677101135254, 'learning_rate': 3.0945419103313844e-05, 'epoch': 1.14}
{'loss': 0.5672, 'grad_norm': 2.494955539703369, 'learning_rate': 3.0896686159844055e-05, 'epoch': 1.15}
{'loss': 0.555, 'grad_norm': 2.6847527027130127, 'learning_rate': 3.084795321637427e-05, 'epoch': 1.15}
{'loss': 0.5855, 'grad_norm': 3.1409964561462402, 'learning_rate': 3.0799220272904484e-05, 'epoch': 1.15}
{'loss': 0.5683, 'grad_norm': 2.764207124710083, 'learning_rate': 3.07504873294347e-05, 'epoch': 1.15}
{'loss': 0.5564, 'grad_norm': 3.9264378547668457, 'learning_rate': 3.0701754385964913e-05, 'epoch': 1.16}
{'loss': 0.6632, 'grad_norm': 5.194991588592529, 'learning_rate': 3.0653021442495125e-05, 'epoch': 1.16}
{'loss': 0.5419, 'grad_norm': 1.9602025747299194, 'learning_rate': 3.060428849902534e-05, 'epoch': 1.16}
{'loss': 0.6029, 'grad_norm': 4.1133222579956055, 'learning_rate': 3.055555555555556e-05, 'epoch': 1.17}
{'loss': 0.4818, 'grad_norm': 2.2395966053009033, 'learning_rate': 3.050682261208577e-05, 'epoch': 1.17}
{'loss': 0.5196, 'grad_norm': 2.464345693588257, 'learning_rate': 3.0458089668615986e-05, 'epoch': 1.17}
{'loss': 0.5439, 'grad_norm': 3.46338152885437, 'learning_rate': 3.0409356725146197e-05, 'epoch': 1.18}
{'loss': 0.5227, 'grad_norm': 2.7895379066467285, 'learning_rate': 3.036062378167642e-05, 'epoch': 1.18}
{'loss': 0.5613, 'grad_norm': 3.1899771690368652, 'learning_rate': 3.031189083820663e-05, 'epoch': 1.18}
{'loss': 0.5479, 'grad_norm': 3.360443115234375, 'learning_rate': 3.0263157894736844e-05, 'epoch': 1.18}
{'loss': 0.6331, 'grad_norm': 3.840967893600464, 'learning_rate': 3.0214424951267055e-05, 'epoch': 1.19}
{'loss': 0.447, 'grad_norm': 3.202608585357666, 'learning_rate': 3.0165692007797273e-05, 'epoch': 1.19}
{'loss': 0.5036, 'grad_norm': 3.985302686691284, 'learning_rate': 3.0116959064327488e-05, 'epoch': 1.19}
{'loss': 0.5706, 'grad_norm': 3.4140748977661133, 'learning_rate': 3.0068226120857702e-05, 'epoch': 1.2}
{'loss': 0.5352, 'grad_norm': 4.934000015258789, 'learning_rate': 3.0019493177387914e-05, 'epoch': 1.2}
{'loss': 0.5503, 'grad_norm': 2.6739726066589355, 'learning_rate': 2.997076023391813e-05, 'epoch': 1.2}
{'loss': 0.5733, 'grad_norm': 3.1330161094665527, 'learning_rate': 2.9922027290448346e-05, 'epoch': 1.2}
{'loss': 0.5961, 'grad_norm': 3.0446979999542236, 'learning_rate': 2.9873294346978557e-05, 'epoch': 1.21}
{'loss': 0.5513, 'grad_norm': 3.3458011150360107, 'learning_rate': 2.9824561403508772e-05, 'epoch': 1.21}
{'loss': 0.5968, 'grad_norm': 5.311071395874023, 'learning_rate': 2.977582846003899e-05, 'epoch': 1.21}
{'loss': 0.5837, 'grad_norm': 4.752632141113281, 'learning_rate': 2.9727095516569204e-05, 'epoch': 1.22}
{'loss': 0.5257, 'grad_norm': 4.558102130889893, 'learning_rate': 2.9678362573099415e-05, 'epoch': 1.22}
{'loss': 0.5679, 'grad_norm': 3.5895001888275146, 'learning_rate': 2.962962962962963e-05, 'epoch': 1.22}
{'loss': 0.6473, 'grad_norm': 2.0319979190826416, 'learning_rate': 2.9580896686159848e-05, 'epoch': 1.23}
{'loss': 0.5468, 'grad_norm': 1.4988118410110474, 'learning_rate': 2.9532163742690062e-05, 'epoch': 1.23}
{'loss': 0.546, 'grad_norm': 2.4468207359313965, 'learning_rate': 2.9483430799220274e-05, 'epoch': 1.23}
{'loss': 0.5669, 'grad_norm': 1.8914889097213745, 'learning_rate': 2.9434697855750488e-05, 'epoch': 1.23}
{'loss': 0.6387, 'grad_norm': 3.6659843921661377, 'learning_rate': 2.9385964912280706e-05, 'epoch': 1.24}
{'loss': 0.5375, 'grad_norm': 3.991156578063965, 'learning_rate': 2.9337231968810917e-05, 'epoch': 1.24}
{'loss': 0.6211, 'grad_norm': 3.6314470767974854, 'learning_rate': 2.9288499025341132e-05, 'epoch': 1.24}
{'loss': 0.5884, 'grad_norm': 4.323544979095459, 'learning_rate': 2.9239766081871346e-05, 'epoch': 1.25}
{'loss': 0.5784, 'grad_norm': 4.398708820343018, 'learning_rate': 2.9191033138401564e-05, 'epoch': 1.25}
{'loss': 0.5914, 'grad_norm': 3.809406042098999, 'learning_rate': 2.9142300194931775e-05, 'epoch': 1.25}
{'loss': 0.6608, 'grad_norm': 2.9362986087799072, 'learning_rate': 2.909356725146199e-05, 'epoch': 1.25}
{'loss': 0.5669, 'grad_norm': 2.700425148010254, 'learning_rate': 2.90448343079922e-05, 'epoch': 1.26}
{'loss': 0.562, 'grad_norm': 3.6288843154907227, 'learning_rate': 2.8996101364522422e-05, 'epoch': 1.26}
{'loss': 0.5691, 'grad_norm': 3.043673515319824, 'learning_rate': 2.8947368421052634e-05, 'epoch': 1.26}
{'loss': 0.4957, 'grad_norm': 2.1532845497131348, 'learning_rate': 2.8898635477582848e-05, 'epoch': 1.27}
{'loss': 0.6303, 'grad_norm': 3.5786635875701904, 'learning_rate': 2.884990253411306e-05, 'epoch': 1.27}
{'loss': 0.5526, 'grad_norm': 3.5502965450286865, 'learning_rate': 2.8801169590643277e-05, 'epoch': 1.27}
{'loss': 0.537, 'grad_norm': 3.215240240097046, 'learning_rate': 2.875243664717349e-05, 'epoch': 1.27}
{'loss': 0.5522, 'grad_norm': 2.52553653717041, 'learning_rate': 2.8703703703703706e-05, 'epoch': 1.28}
{'loss': 0.4944, 'grad_norm': 2.1922969818115234, 'learning_rate': 2.8654970760233917e-05, 'epoch': 1.28}
{'loss': 0.6308, 'grad_norm': 3.8967549800872803, 'learning_rate': 2.8606237816764135e-05, 'epoch': 1.28}
{'loss': 0.5788, 'grad_norm': 6.384463787078857, 'learning_rate': 2.855750487329435e-05, 'epoch': 1.29}
{'loss': 0.507, 'grad_norm': 2.7691993713378906, 'learning_rate': 2.850877192982456e-05, 'epoch': 1.29}
{'loss': 0.5506, 'grad_norm': 4.054468631744385, 'learning_rate': 2.8460038986354776e-05, 'epoch': 1.29}
{'loss': 0.6543, 'grad_norm': 2.562995672225952, 'learning_rate': 2.8411306042884993e-05, 'epoch': 1.3}
{'loss': 0.5291, 'grad_norm': 3.062379837036133, 'learning_rate': 2.8362573099415208e-05, 'epoch': 1.3}
{'loss': 0.602, 'grad_norm': 3.976163148880005, 'learning_rate': 2.831384015594542e-05, 'epoch': 1.3}
{'loss': 0.609, 'grad_norm': 3.4111835956573486, 'learning_rate': 2.8265107212475634e-05, 'epoch': 1.3}
{'loss': 0.5982, 'grad_norm': 4.177239418029785, 'learning_rate': 2.821637426900585e-05, 'epoch': 1.31}
{'loss': 0.5759, 'grad_norm': 2.0654962062835693, 'learning_rate': 2.8167641325536066e-05, 'epoch': 1.31}
{'loss': 0.6485, 'grad_norm': 4.881592273712158, 'learning_rate': 2.8118908382066277e-05, 'epoch': 1.31}
{'loss': 0.5816, 'grad_norm': 3.3240153789520264, 'learning_rate': 2.8070175438596492e-05, 'epoch': 1.32}
{'loss': 0.5694, 'grad_norm': 2.900254249572754, 'learning_rate': 2.802144249512671e-05, 'epoch': 1.32}
{'loss': 0.5055, 'grad_norm': 2.9010748863220215, 'learning_rate': 2.7972709551656924e-05, 'epoch': 1.32}
{'loss': 0.5568, 'grad_norm': 2.676931858062744, 'learning_rate': 2.7923976608187135e-05, 'epoch': 1.32}
{'loss': 0.5987, 'grad_norm': 3.83803129196167, 'learning_rate': 2.787524366471735e-05, 'epoch': 1.33}
{'loss': 0.5809, 'grad_norm': 3.986363649368286, 'learning_rate': 2.7826510721247568e-05, 'epoch': 1.33}
{'loss': 0.5499, 'grad_norm': 4.575423240661621, 'learning_rate': 2.777777777777778e-05, 'epoch': 1.33}
{'loss': 0.5805, 'grad_norm': 4.0474090576171875, 'learning_rate': 2.7729044834307994e-05, 'epoch': 1.34}
{'loss': 0.493, 'grad_norm': 2.219883441925049, 'learning_rate': 2.7680311890838205e-05, 'epoch': 1.34}
{'loss': 0.5601, 'grad_norm': 4.308058738708496, 'learning_rate': 2.7631578947368426e-05, 'epoch': 1.34}
{'loss': 0.5639, 'grad_norm': 3.4573915004730225, 'learning_rate': 2.7582846003898637e-05, 'epoch': 1.35}
{'loss': 0.5019, 'grad_norm': 3.0982048511505127, 'learning_rate': 2.7534113060428852e-05, 'epoch': 1.35}
{'loss': 0.5764, 'grad_norm': 2.06388521194458, 'learning_rate': 2.7485380116959063e-05, 'epoch': 1.35}
{'loss': 0.5464, 'grad_norm': 3.538823366165161, 'learning_rate': 2.7436647173489284e-05, 'epoch': 1.35}
{'loss': 0.5976, 'grad_norm': 2.504377841949463, 'learning_rate': 2.7387914230019495e-05, 'epoch': 1.36}
{'loss': 0.4601, 'grad_norm': 2.7164130210876465, 'learning_rate': 2.733918128654971e-05, 'epoch': 1.36}
{'loss': 0.5619, 'grad_norm': 2.783080816268921, 'learning_rate': 2.729044834307992e-05, 'epoch': 1.36}
{'loss': 0.5889, 'grad_norm': 3.1719250679016113, 'learning_rate': 2.724171539961014e-05, 'epoch': 1.37}
{'loss': 0.5359, 'grad_norm': 2.7822535037994385, 'learning_rate': 2.7192982456140354e-05, 'epoch': 1.37}
{'loss': 0.4856, 'grad_norm': 2.22357439994812, 'learning_rate': 2.7144249512670568e-05, 'epoch': 1.37}
{'loss': 0.4587, 'grad_norm': 2.6773979663848877, 'learning_rate': 2.709551656920078e-05, 'epoch': 1.37}
{'loss': 0.6489, 'grad_norm': 2.627450704574585, 'learning_rate': 2.7046783625730997e-05, 'epoch': 1.38}
{'loss': 0.5766, 'grad_norm': 4.499597072601318, 'learning_rate': 2.6998050682261212e-05, 'epoch': 1.38}
