Using device: cuda
Loading embedding model and tokenizer...
Original data size: 36718
Filtered data size: 17148
Training Model 0...
Holdout evaluation before iterations:
Prompt:  However , as Hung notes , he " is the only Chinese poet whose influence grew with time " , and his works began to increase in popularity in the ninth century . Early positive comments came from Bai Juyi , who praised the moral sentiments of some of Du Fu 's works ( although he found these in only a
Candidate 1:  few years or so) , " It seems to me that it is because his poems are well recorded in the English language . Indeed, it is said that there are no Chinese poems in English , but many are published in Chinese , with the exception of some of the English poems " , " and " , " and ",
Candidate 2:  short time ). Most important also some reviews come from the Chinese scholar Zhongnong Huang, who expressed his love of Du Fu 's works. Although Zhongnong Huang's comments about the "cultural vitality" of Du Fu 's works have been met with many negative criticisms, his views are often cited as
Candidate 3:  limited amount , and did not discuss all of it ). His works were not included in the list of Chinese Poetry Poems but became their own special style . Other critics (who were of the opinion that Chinese prose poetry did not exist), in particular Jiang Yang (who saw "literary culture" in general as one
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
Candidate 1:  small group ) . Hennig certain , while it is a high strength when young , but had an average population of his husbandman , but had an extravial activity in the first year ( ( 13 ) from all the same group when he was called " Hennig certain as a large number of his actions
Candidate 2:  high school , but " , according to the the " high school " , but " ery the same year if you if you         " . As León " , but "     " . At the time when Great numbers      Ode " ,
Candidate 3:  large amount of Chihuahua when he was first — 11 years . " . By 15 years ) . In H his fourth year , " and " Hinei " , but not as much as might be good , but never asH large , " . Lecombe " , while while Young people with
Prompt:  In 2000 Boulter had a guest @-@ starring role on the television series The Bill ; he portrayed " Scott Parry " in the episode , " In Safe Hands " . Boulter starred as " Scott " in the play Herons written by Simon Stephens , which was performed in 2001 at the Royal Court
Candidate 1:  " . When it was first appeared in the last year " . " The first four episodes " , but " My Life " was shown in the first season " . When it was to be an " high level " , and " The first four episodes " . When you know what 's " For the first down "
Candidate 2:  " , and " the " A " . During the season " . The first series . During the first episode " . During the 2007 when " The first series " , but " The " The first series " , " You " , " My main character " , but " My own show " , " The first first
Candidate 3:  " . This was the first first appeared when the episode " . " You Will Not Not Your life " . When the show " , " All the characters " was taken from " The first series " , and " You Will not get out of the series " .   "    " The series " .
Prompt:  He had a recurring role in 2003 on two episodes of The Bill , as character " Connor Price " . In 2004 Boulter landed a role as " Craig " in the episode " Teddy 's Story " of the television series The Long Firm ; he starred alongside actors Mark Strong and Derek Jacobi . Boulter
Candidate 1:  He was first in 2007 . " , while the second period " , and " Othniel " , but was originally announced on November 17 years if you could get into the band " . " A " , but " The big battery " was not called " , but was not found in the first year " .
Candidate 2:  He had a previous site with the same name , but not known as " A early for " Odaenathus " , but smaller " . " If you know what was a special forces " , but did not really a lot " , but did not know what was not reported but also had an area " .
Candidate 3:  Lecombe " . The first . When the group had been involved in the fifth season " . The early name " ( called " O A " .  " A " — " Heydon " was originally taken from the first series " . If you know by the British " .   " In the

Iteration 9: Generating Synthetic Data and Fine-Tuning Model 9
Generating Synthetic Data...
Generated 13718 synthetic data points.
A few examples:
Example 1: ria Chronicles 3 and Valkyria Chronicles 1 and Valkyria Chronicles 3 is expected to be released under Valkyria Chronicles 3 for Valkyria Chronicles 4 while Valkyria Chronicles 3 . Valkyria Chronicles 4 is expected to be released under Valkyria Chronicles 4 . Valkyria Chronicles 3 and Valky
Example 2:  but " doesn 't work out of date " , but " it 's " . During the first . " The " Battle 's " , but " wasn 't a lot more features . " It 's not enough time to get off 's " . When a character 's the " C ' the
Example 3: alkyria Chronicles 3 and Valkyria Chronicles 3 . Valkyria Chronicles 3 and Valkyria Chronicles 3 when Valkyria Chronicles 5 is expected to be released under the Valkyria Chronicles 3 , while Valkyria Chronicles 4 is expected to be released under the Valkyria Chronicles 3 and Valkyria Chronicles
Example 4:  Mario Land " . The first four Super Mario Land " , while " Super Mario Land " . The first , while " Super Mario Land " , while the Super Mario Land " , while " Super Mario Land " is available " . In the Super Mario Land " . The next game " is the " . The next year
Example 5:  . When a game " from a " the " how " and " that you " is going to an " from an " . The " how to get out of the " , when a game " . The " how the the " . There " . When a " . There " . In the world " . There
Example 6: S. by the number that was sold by a group .  The Sarnia was returned to the United States with a number of the number that appeared in the United States .  The last Sarnia was sent out in September but then moved to the United States .     The Sarnia was
Example 7: .@ 6 cm ) and the last one .       ・ 4 @.@ 6 cm ( 3 @.@ 5 cm ( 3 @.@ 6 cm .         The first four cm ( 3 @.@ 3 cm . At the base for the
Example 8:  Americans ? " When you say " ? " In front of the Americans ? " The same thing ? " . Odaenathus ? " I mean , and then , and then , " I will give your name to the US President ? " then ? " It does not sound like an voice from the people ,
Example 9:  was " , " You 's what " was a bad " – " , " There 's not really a " . The " ( ( they " did anything [ [ they 's what was going to those who " , " They was " [ the " . "   "   That 's what
Example 10:  used when it is not used when it doesn 's possible and then you can get out when it doesn 's possible . This is the first , and then used when it doesn 't actually possible when it is possible to match the next when it arrives , and then removed when it is not used when there is possible
Evaluating Perplexities on Real Data...
Fine-tuning the model...
{'loss': 1.5404, 'grad_norm': 7.766835689544678, 'learning_rate': 4.995105237395987e-05, 'epoch': 0.0}
{'loss': 1.7127, 'grad_norm': 8.58730697631836, 'learning_rate': 4.990210474791973e-05, 'epoch': 0.01}
{'loss': 1.5588, 'grad_norm': 6.29401969909668, 'learning_rate': 4.985315712187959e-05, 'epoch': 0.01}
{'loss': 1.5029, 'grad_norm': 7.276656627655029, 'learning_rate': 4.980420949583945e-05, 'epoch': 0.01}
{'loss': 1.6653, 'grad_norm': 6.149588108062744, 'learning_rate': 4.975526186979932e-05, 'epoch': 0.01}
{'loss': 1.5281, 'grad_norm': 7.0437912940979, 'learning_rate': 4.9706314243759176e-05, 'epoch': 0.02}
{'loss': 1.5979, 'grad_norm': 8.302375793457031, 'learning_rate': 4.965736661771904e-05, 'epoch': 0.02}
{'loss': 1.6186, 'grad_norm': 6.829902648925781, 'learning_rate': 4.960841899167891e-05, 'epoch': 0.02}
{'loss': 1.6265, 'grad_norm': 6.079624652862549, 'learning_rate': 4.955947136563877e-05, 'epoch': 0.03}
{'loss': 1.6345, 'grad_norm': 7.400245189666748, 'learning_rate': 4.951052373959863e-05, 'epoch': 0.03}
{'loss': 1.44, 'grad_norm': 5.380434036254883, 'learning_rate': 4.94615761135585e-05, 'epoch': 0.03}
{'loss': 1.4967, 'grad_norm': 7.475297451019287, 'learning_rate': 4.9412628487518356e-05, 'epoch': 0.04}
{'loss': 1.7089, 'grad_norm': 6.930603504180908, 'learning_rate': 4.936368086147822e-05, 'epoch': 0.04}
{'loss': 1.715, 'grad_norm': 8.964024543762207, 'learning_rate': 4.931473323543808e-05, 'epoch': 0.04}
{'loss': 1.5273, 'grad_norm': 6.216200828552246, 'learning_rate': 4.9265785609397946e-05, 'epoch': 0.04}
{'loss': 1.626, 'grad_norm': 7.222113132476807, 'learning_rate': 4.921683798335781e-05, 'epoch': 0.05}
{'loss': 1.6712, 'grad_norm': 6.853322982788086, 'learning_rate': 4.916789035731767e-05, 'epoch': 0.05}
{'loss': 1.6534, 'grad_norm': 6.6574931144714355, 'learning_rate': 4.9118942731277536e-05, 'epoch': 0.05}
{'loss': 1.5968, 'grad_norm': 7.670102119445801, 'learning_rate': 4.9069995105237395e-05, 'epoch': 0.06}
{'loss': 1.7828, 'grad_norm': 6.618914604187012, 'learning_rate': 4.902104747919726e-05, 'epoch': 0.06}
{'loss': 1.7259, 'grad_norm': 7.244836807250977, 'learning_rate': 4.897209985315712e-05, 'epoch': 0.06}
{'loss': 1.6342, 'grad_norm': 6.988380432128906, 'learning_rate': 4.8923152227116985e-05, 'epoch': 0.06}
{'loss': 1.6225, 'grad_norm': 7.562931060791016, 'learning_rate': 4.887420460107685e-05, 'epoch': 0.07}
{'loss': 1.6445, 'grad_norm': 6.866941928863525, 'learning_rate': 4.8825256975036717e-05, 'epoch': 0.07}
{'loss': 1.6114, 'grad_norm': 6.040444850921631, 'learning_rate': 4.8776309348996575e-05, 'epoch': 0.07}
{'loss': 1.5741, 'grad_norm': 5.424169063568115, 'learning_rate': 4.872736172295644e-05, 'epoch': 0.08}
{'loss': 1.5371, 'grad_norm': 7.263724327087402, 'learning_rate': 4.86784140969163e-05, 'epoch': 0.08}
{'loss': 1.5257, 'grad_norm': 6.692016124725342, 'learning_rate': 4.8629466470876166e-05, 'epoch': 0.08}
{'loss': 1.6039, 'grad_norm': 6.813004016876221, 'learning_rate': 4.8580518844836024e-05, 'epoch': 0.09}
{'loss': 1.6642, 'grad_norm': 5.292294502258301, 'learning_rate': 4.853157121879589e-05, 'epoch': 0.09}
{'loss': 1.6289, 'grad_norm': 7.406859397888184, 'learning_rate': 4.8482623592755756e-05, 'epoch': 0.09}
{'loss': 1.608, 'grad_norm': 6.34905481338501, 'learning_rate': 4.843367596671562e-05, 'epoch': 0.09}
{'loss': 1.6802, 'grad_norm': 7.064730167388916, 'learning_rate': 4.838472834067548e-05, 'epoch': 0.1}
{'loss': 1.7154, 'grad_norm': 6.630701065063477, 'learning_rate': 4.8335780714635346e-05, 'epoch': 0.1}
{'loss': 1.5112, 'grad_norm': 5.473050594329834, 'learning_rate': 4.8286833088595205e-05, 'epoch': 0.1}
{'loss': 1.5207, 'grad_norm': 4.936034679412842, 'learning_rate': 4.8237885462555063e-05, 'epoch': 0.11}
{'loss': 1.6368, 'grad_norm': 6.585129261016846, 'learning_rate': 4.818893783651493e-05, 'epoch': 0.11}
{'loss': 1.6128, 'grad_norm': 8.407388687133789, 'learning_rate': 4.8139990210474795e-05, 'epoch': 0.11}
{'loss': 1.6016, 'grad_norm': 8.127257347106934, 'learning_rate': 4.809104258443466e-05, 'epoch': 0.11}
{'loss': 1.6209, 'grad_norm': 6.508458614349365, 'learning_rate': 4.804209495839452e-05, 'epoch': 0.12}
{'loss': 1.5495, 'grad_norm': 5.211997985839844, 'learning_rate': 4.7993147332354385e-05, 'epoch': 0.12}
{'loss': 1.6836, 'grad_norm': 6.977102756500244, 'learning_rate': 4.7944199706314244e-05, 'epoch': 0.12}
{'loss': 1.6292, 'grad_norm': 7.177056789398193, 'learning_rate': 4.789525208027411e-05, 'epoch': 0.13}
{'loss': 1.5985, 'grad_norm': 7.6425042152404785, 'learning_rate': 4.784630445423397e-05, 'epoch': 0.13}
{'loss': 1.6782, 'grad_norm': 8.381482124328613, 'learning_rate': 4.7797356828193834e-05, 'epoch': 0.13}
{'loss': 1.6311, 'grad_norm': 6.320669651031494, 'learning_rate': 4.77484092021537e-05, 'epoch': 0.14}
{'loss': 1.5199, 'grad_norm': 6.161402225494385, 'learning_rate': 4.7699461576113565e-05, 'epoch': 0.14}
{'loss': 1.5272, 'grad_norm': 6.413388729095459, 'learning_rate': 4.7650513950073424e-05, 'epoch': 0.14}
{'loss': 1.5506, 'grad_norm': 5.330276966094971, 'learning_rate': 4.760156632403329e-05, 'epoch': 0.14}
{'loss': 1.5819, 'grad_norm': 7.102260112762451, 'learning_rate': 4.755261869799315e-05, 'epoch': 0.15}
{'loss': 1.6006, 'grad_norm': 7.644294261932373, 'learning_rate': 4.750367107195301e-05, 'epoch': 0.15}
{'loss': 1.5774, 'grad_norm': 5.775235652923584, 'learning_rate': 4.745472344591287e-05, 'epoch': 0.15}
{'loss': 1.7158, 'grad_norm': 6.2349419593811035, 'learning_rate': 4.740577581987274e-05, 'epoch': 0.16}
{'loss': 1.6414, 'grad_norm': 7.121602535247803, 'learning_rate': 4.7356828193832604e-05, 'epoch': 0.16}
{'loss': 1.7032, 'grad_norm': 5.857219696044922, 'learning_rate': 4.730788056779246e-05, 'epoch': 0.16}
{'loss': 1.6707, 'grad_norm': 5.45782995223999, 'learning_rate': 4.725893294175233e-05, 'epoch': 0.16}
{'loss': 1.6869, 'grad_norm': 6.451679706573486, 'learning_rate': 4.720998531571219e-05, 'epoch': 0.17}
{'loss': 1.6321, 'grad_norm': 6.570715427398682, 'learning_rate': 4.716103768967205e-05, 'epoch': 0.17}
{'loss': 1.6786, 'grad_norm': 7.3767218589782715, 'learning_rate': 4.711209006363191e-05, 'epoch': 0.17}
{'loss': 1.5631, 'grad_norm': 7.334394931793213, 'learning_rate': 4.706314243759178e-05, 'epoch': 0.18}
{'loss': 1.5849, 'grad_norm': 6.1383056640625, 'learning_rate': 4.701419481155164e-05, 'epoch': 0.18}
{'loss': 1.5632, 'grad_norm': 6.6685638427734375, 'learning_rate': 4.696524718551151e-05, 'epoch': 0.18}
{'loss': 1.5717, 'grad_norm': 5.605907440185547, 'learning_rate': 4.691629955947137e-05, 'epoch': 0.19}
{'loss': 1.7024, 'grad_norm': 5.283387184143066, 'learning_rate': 4.686735193343123e-05, 'epoch': 0.19}
{'loss': 1.5983, 'grad_norm': 6.0609917640686035, 'learning_rate': 4.681840430739109e-05, 'epoch': 0.19}
{'loss': 1.6487, 'grad_norm': 6.735868453979492, 'learning_rate': 4.676945668135096e-05, 'epoch': 0.19}
{'loss': 1.7164, 'grad_norm': 6.178805828094482, 'learning_rate': 4.672050905531082e-05, 'epoch': 0.2}
{'loss': 1.6649, 'grad_norm': 7.182143688201904, 'learning_rate': 4.667156142927068e-05, 'epoch': 0.2}
{'loss': 1.5308, 'grad_norm': 5.697423934936523, 'learning_rate': 4.662261380323055e-05, 'epoch': 0.2}
{'loss': 1.5482, 'grad_norm': 6.8842949867248535, 'learning_rate': 4.657366617719041e-05, 'epoch': 0.21}
{'loss': 1.5553, 'grad_norm': 5.014612197875977, 'learning_rate': 4.652471855115027e-05, 'epoch': 0.21}
{'loss': 1.7035, 'grad_norm': 5.63645076751709, 'learning_rate': 4.647577092511014e-05, 'epoch': 0.21}
{'loss': 1.6609, 'grad_norm': 6.605691432952881, 'learning_rate': 4.642682329907e-05, 'epoch': 0.21}
{'loss': 1.6806, 'grad_norm': 6.115269184112549, 'learning_rate': 4.6377875673029856e-05, 'epoch': 0.22}
{'loss': 1.5701, 'grad_norm': 6.3890380859375, 'learning_rate': 4.632892804698972e-05, 'epoch': 0.22}
{'loss': 1.6413, 'grad_norm': 7.027451992034912, 'learning_rate': 4.627998042094959e-05, 'epoch': 0.22}
{'loss': 1.6676, 'grad_norm': 6.608757972717285, 'learning_rate': 4.623103279490945e-05, 'epoch': 0.23}
{'loss': 1.5394, 'grad_norm': 7.573836326599121, 'learning_rate': 4.618208516886931e-05, 'epoch': 0.23}
{'loss': 1.5911, 'grad_norm': 6.300642013549805, 'learning_rate': 4.613313754282918e-05, 'epoch': 0.23}
{'loss': 1.5951, 'grad_norm': 5.558565616607666, 'learning_rate': 4.6084189916789036e-05, 'epoch': 0.23}
{'loss': 1.6439, 'grad_norm': 5.806173324584961, 'learning_rate': 4.60352422907489e-05, 'epoch': 0.24}
{'loss': 1.5743, 'grad_norm': 6.4119415283203125, 'learning_rate': 4.598629466470876e-05, 'epoch': 0.24}
{'loss': 1.58, 'grad_norm': 6.205360412597656, 'learning_rate': 4.5937347038668626e-05, 'epoch': 0.24}
{'loss': 1.639, 'grad_norm': 5.862597942352295, 'learning_rate': 4.588839941262849e-05, 'epoch': 0.25}
{'loss': 1.5156, 'grad_norm': 4.5618672370910645, 'learning_rate': 4.583945178658835e-05, 'epoch': 0.25}
{'loss': 1.6352, 'grad_norm': 5.4560136795043945, 'learning_rate': 4.5790504160548216e-05, 'epoch': 0.25}
{'loss': 1.637, 'grad_norm': 5.470349311828613, 'learning_rate': 4.574155653450808e-05, 'epoch': 0.26}
{'loss': 1.7514, 'grad_norm': 5.578637599945068, 'learning_rate': 4.569260890846794e-05, 'epoch': 0.26}
{'loss': 1.5947, 'grad_norm': 5.7939019203186035, 'learning_rate': 4.56436612824278e-05, 'epoch': 0.26}
{'loss': 1.5959, 'grad_norm': 6.093539237976074, 'learning_rate': 4.5594713656387665e-05, 'epoch': 0.26}
{'loss': 1.6087, 'grad_norm': 6.2432541847229, 'learning_rate': 4.554576603034753e-05, 'epoch': 0.27}
{'loss': 1.6196, 'grad_norm': 5.974782943725586, 'learning_rate': 4.5496818404307396e-05, 'epoch': 0.27}
{'loss': 1.5989, 'grad_norm': 6.5076093673706055, 'learning_rate': 4.5447870778267255e-05, 'epoch': 0.27}
{'loss': 1.7235, 'grad_norm': 6.748466491699219, 'learning_rate': 4.539892315222712e-05, 'epoch': 0.28}
{'loss': 1.645, 'grad_norm': 6.28548002243042, 'learning_rate': 4.534997552618698e-05, 'epoch': 0.28}
{'loss': 1.6088, 'grad_norm': 5.318440914154053, 'learning_rate': 4.5301027900146845e-05, 'epoch': 0.28}
{'loss': 1.5589, 'grad_norm': 5.233555793762207, 'learning_rate': 4.5252080274106704e-05, 'epoch': 0.28}
{'loss': 1.6532, 'grad_norm': 4.590704917907715, 'learning_rate': 4.520313264806657e-05, 'epoch': 0.29}
{'loss': 1.4442, 'grad_norm': 6.706281661987305, 'learning_rate': 4.5154185022026436e-05, 'epoch': 0.29}
{'loss': 1.5194, 'grad_norm': 5.866607666015625, 'learning_rate': 4.51052373959863e-05, 'epoch': 0.29}
{'loss': 1.6112, 'grad_norm': 5.5088372230529785, 'learning_rate': 4.505628976994616e-05, 'epoch': 0.3}
{'loss': 1.7117, 'grad_norm': 6.298576354980469, 'learning_rate': 4.5007342143906026e-05, 'epoch': 0.3}
{'loss': 1.5403, 'grad_norm': 6.129377365112305, 'learning_rate': 4.4958394517865885e-05, 'epoch': 0.3}
{'loss': 1.5039, 'grad_norm': 4.563057899475098, 'learning_rate': 4.4909446891825743e-05, 'epoch': 0.31}
{'loss': 1.5858, 'grad_norm': 6.342314720153809, 'learning_rate': 4.486049926578561e-05, 'epoch': 0.31}
{'loss': 1.5769, 'grad_norm': 6.584200859069824, 'learning_rate': 4.4811551639745475e-05, 'epoch': 0.31}
{'loss': 1.6236, 'grad_norm': 5.569794178009033, 'learning_rate': 4.476260401370534e-05, 'epoch': 0.31}
{'loss': 1.6871, 'grad_norm': 5.512724876403809, 'learning_rate': 4.47136563876652e-05, 'epoch': 0.32}
{'loss': 1.571, 'grad_norm': 4.629108428955078, 'learning_rate': 4.4664708761625065e-05, 'epoch': 0.32}
{'loss': 1.6036, 'grad_norm': 5.617988586425781, 'learning_rate': 4.4615761135584924e-05, 'epoch': 0.32}
{'loss': 1.6099, 'grad_norm': 6.271520614624023, 'learning_rate': 4.456681350954479e-05, 'epoch': 0.33}
{'loss': 1.6472, 'grad_norm': 6.442549228668213, 'learning_rate': 4.451786588350465e-05, 'epoch': 0.33}
{'loss': 1.5316, 'grad_norm': 5.425180912017822, 'learning_rate': 4.4468918257464514e-05, 'epoch': 0.33}
{'loss': 1.5966, 'grad_norm': 4.841470241546631, 'learning_rate': 4.441997063142438e-05, 'epoch': 0.33}
{'loss': 1.5655, 'grad_norm': 5.956892490386963, 'learning_rate': 4.4371023005384245e-05, 'epoch': 0.34}
{'loss': 1.6385, 'grad_norm': 7.058903217315674, 'learning_rate': 4.4322075379344104e-05, 'epoch': 0.34}
{'loss': 1.5403, 'grad_norm': 7.288541793823242, 'learning_rate': 4.427312775330397e-05, 'epoch': 0.34}
{'loss': 1.6013, 'grad_norm': 6.387963771820068, 'learning_rate': 4.422418012726383e-05, 'epoch': 0.35}
{'loss': 1.5608, 'grad_norm': 5.9562602043151855, 'learning_rate': 4.417523250122369e-05, 'epoch': 0.35}
{'loss': 1.7013, 'grad_norm': 4.828581809997559, 'learning_rate': 4.412628487518355e-05, 'epoch': 0.35}
{'loss': 1.5777, 'grad_norm': 5.687369346618652, 'learning_rate': 4.407733724914342e-05, 'epoch': 0.36}
{'loss': 1.6431, 'grad_norm': 5.93165397644043, 'learning_rate': 4.4028389623103284e-05, 'epoch': 0.36}
{'loss': 1.6669, 'grad_norm': 6.065237045288086, 'learning_rate': 4.397944199706314e-05, 'epoch': 0.36}
{'loss': 1.6388, 'grad_norm': 4.385046005249023, 'learning_rate': 4.393049437102301e-05, 'epoch': 0.36}
{'loss': 1.7341, 'grad_norm': 4.453481197357178, 'learning_rate': 4.3881546744982874e-05, 'epoch': 0.37}
{'loss': 1.5971, 'grad_norm': 4.557021617889404, 'learning_rate': 4.383259911894273e-05, 'epoch': 0.37}
{'loss': 1.7892, 'grad_norm': 5.759366035461426, 'learning_rate': 4.378365149290259e-05, 'epoch': 0.37}
{'loss': 1.7099, 'grad_norm': 4.854788303375244, 'learning_rate': 4.373470386686246e-05, 'epoch': 0.38}
{'loss': 1.6592, 'grad_norm': 5.93464469909668, 'learning_rate': 4.368575624082232e-05, 'epoch': 0.38}
{'loss': 1.6593, 'grad_norm': 4.406256675720215, 'learning_rate': 4.363680861478219e-05, 'epoch': 0.38}
{'loss': 1.5731, 'grad_norm': 5.487785816192627, 'learning_rate': 4.358786098874205e-05, 'epoch': 0.38}
{'loss': 1.6519, 'grad_norm': 5.436551094055176, 'learning_rate': 4.353891336270191e-05, 'epoch': 0.39}
{'loss': 1.6556, 'grad_norm': 5.972336292266846, 'learning_rate': 4.348996573666177e-05, 'epoch': 0.39}
{'loss': 1.6078, 'grad_norm': 5.4087419509887695, 'learning_rate': 4.344101811062164e-05, 'epoch': 0.39}
{'loss': 1.616, 'grad_norm': 5.131143569946289, 'learning_rate': 4.33920704845815e-05, 'epoch': 0.4}
{'loss': 1.5272, 'grad_norm': 5.23621940612793, 'learning_rate': 4.334312285854136e-05, 'epoch': 0.4}
{'loss': 1.4621, 'grad_norm': 6.808108329772949, 'learning_rate': 4.329417523250123e-05, 'epoch': 0.4}
{'loss': 1.5704, 'grad_norm': 4.756565570831299, 'learning_rate': 4.324522760646109e-05, 'epoch': 0.41}
{'loss': 1.5676, 'grad_norm': 4.328577041625977, 'learning_rate': 4.319627998042095e-05, 'epoch': 0.41}
{'loss': 1.6651, 'grad_norm': 5.447092533111572, 'learning_rate': 4.314733235438082e-05, 'epoch': 0.41}
{'loss': 1.6236, 'grad_norm': 5.71164608001709, 'learning_rate': 4.309838472834068e-05, 'epoch': 0.41}
{'loss': 1.5255, 'grad_norm': 6.105473518371582, 'learning_rate': 4.3049437102300536e-05, 'epoch': 0.42}
{'loss': 1.6396, 'grad_norm': 8.850156784057617, 'learning_rate': 4.30004894762604e-05, 'epoch': 0.42}
{'loss': 1.6241, 'grad_norm': 4.828986167907715, 'learning_rate': 4.295154185022027e-05, 'epoch': 0.42}
{'loss': 1.6091, 'grad_norm': 6.699896335601807, 'learning_rate': 4.290259422418013e-05, 'epoch': 0.43}
{'loss': 1.6052, 'grad_norm': 5.994198799133301, 'learning_rate': 4.285364659813999e-05, 'epoch': 0.43}
{'loss': 1.6179, 'grad_norm': 5.36127233505249, 'learning_rate': 4.280469897209986e-05, 'epoch': 0.43}
{'loss': 1.6258, 'grad_norm': 7.315781593322754, 'learning_rate': 4.2755751346059716e-05, 'epoch': 0.43}
{'loss': 1.596, 'grad_norm': 5.814218521118164, 'learning_rate': 4.270680372001958e-05, 'epoch': 0.44}
{'loss': 1.7084, 'grad_norm': 6.943286895751953, 'learning_rate': 4.265785609397944e-05, 'epoch': 0.44}
{'loss': 1.632, 'grad_norm': 6.64642333984375, 'learning_rate': 4.2608908467939306e-05, 'epoch': 0.44}
{'loss': 1.5735, 'grad_norm': 6.499320983886719, 'learning_rate': 4.255996084189917e-05, 'epoch': 0.45}
{'loss': 1.6935, 'grad_norm': 7.065436363220215, 'learning_rate': 4.251101321585903e-05, 'epoch': 0.45}
{'loss': 1.5943, 'grad_norm': 5.4681925773620605, 'learning_rate': 4.2462065589818896e-05, 'epoch': 0.45}
{'loss': 1.5571, 'grad_norm': 4.855792045593262, 'learning_rate': 4.241311796377876e-05, 'epoch': 0.46}
{'loss': 1.7131, 'grad_norm': 5.2433648109436035, 'learning_rate': 4.236417033773862e-05, 'epoch': 0.46}
{'loss': 1.673, 'grad_norm': 4.329524993896484, 'learning_rate': 4.231522271169848e-05, 'epoch': 0.46}
{'loss': 1.5843, 'grad_norm': 5.365229606628418, 'learning_rate': 4.2266275085658345e-05, 'epoch': 0.46}
{'loss': 1.5741, 'grad_norm': 6.197082996368408, 'learning_rate': 4.221732745961821e-05, 'epoch': 0.47}
{'loss': 1.5924, 'grad_norm': 6.327010154724121, 'learning_rate': 4.2168379833578076e-05, 'epoch': 0.47}
{'loss': 1.4835, 'grad_norm': 5.793610572814941, 'learning_rate': 4.2119432207537935e-05, 'epoch': 0.47}
{'loss': 1.6676, 'grad_norm': 5.645845413208008, 'learning_rate': 4.20704845814978e-05, 'epoch': 0.48}
{'loss': 1.5343, 'grad_norm': 5.860764503479004, 'learning_rate': 4.2021536955457667e-05, 'epoch': 0.48}
{'loss': 1.5497, 'grad_norm': 7.405454635620117, 'learning_rate': 4.1972589329417525e-05, 'epoch': 0.48}
{'loss': 1.6472, 'grad_norm': 4.908637046813965, 'learning_rate': 4.1923641703377384e-05, 'epoch': 0.48}
{'loss': 1.5252, 'grad_norm': 5.195622444152832, 'learning_rate': 4.187469407733725e-05, 'epoch': 0.49}
{'loss': 1.6489, 'grad_norm': 6.917112827301025, 'learning_rate': 4.1825746451297116e-05, 'epoch': 0.49}
{'loss': 1.4579, 'grad_norm': 5.301122188568115, 'learning_rate': 4.177679882525698e-05, 'epoch': 0.49}
{'loss': 1.5108, 'grad_norm': 4.917158603668213, 'learning_rate': 4.172785119921684e-05, 'epoch': 0.5}
{'loss': 1.6462, 'grad_norm': 4.528441429138184, 'learning_rate': 4.1678903573176706e-05, 'epoch': 0.5}
{'loss': 1.6794, 'grad_norm': 5.266571044921875, 'learning_rate': 4.1629955947136564e-05, 'epoch': 0.5}
{'loss': 1.706, 'grad_norm': 5.502976894378662, 'learning_rate': 4.158100832109642e-05, 'epoch': 0.51}
{'loss': 1.6833, 'grad_norm': 5.522685527801514, 'learning_rate': 4.153206069505629e-05, 'epoch': 0.51}
{'loss': 1.6318, 'grad_norm': 5.910701751708984, 'learning_rate': 4.1483113069016155e-05, 'epoch': 0.51}
{'loss': 1.672, 'grad_norm': 5.775565147399902, 'learning_rate': 4.143416544297602e-05, 'epoch': 0.51}
{'loss': 1.6052, 'grad_norm': 4.764170169830322, 'learning_rate': 4.138521781693588e-05, 'epoch': 0.52}
{'loss': 1.7217, 'grad_norm': 5.74742317199707, 'learning_rate': 4.1336270190895745e-05, 'epoch': 0.52}
{'loss': 1.7028, 'grad_norm': 5.244598388671875, 'learning_rate': 4.128732256485561e-05, 'epoch': 0.52}
{'loss': 1.5757, 'grad_norm': 6.693996906280518, 'learning_rate': 4.123837493881547e-05, 'epoch': 0.53}
{'loss': 1.5487, 'grad_norm': 4.962867736816406, 'learning_rate': 4.118942731277533e-05, 'epoch': 0.53}
{'loss': 1.57, 'grad_norm': 5.610291481018066, 'learning_rate': 4.1140479686735194e-05, 'epoch': 0.53}
{'loss': 1.5465, 'grad_norm': 4.594086647033691, 'learning_rate': 4.109153206069506e-05, 'epoch': 0.53}
{'loss': 1.6635, 'grad_norm': 5.244904041290283, 'learning_rate': 4.1042584434654925e-05, 'epoch': 0.54}
{'loss': 1.6355, 'grad_norm': 6.0197858810424805, 'learning_rate': 4.0993636808614784e-05, 'epoch': 0.54}
{'loss': 1.6821, 'grad_norm': 6.715576648712158, 'learning_rate': 4.094468918257465e-05, 'epoch': 0.54}
{'loss': 1.6643, 'grad_norm': 6.4518046379089355, 'learning_rate': 4.089574155653451e-05, 'epoch': 0.55}
{'loss': 1.5624, 'grad_norm': 4.070607662200928, 'learning_rate': 4.084679393049437e-05, 'epoch': 0.55}
{'loss': 1.7157, 'grad_norm': 6.024680137634277, 'learning_rate': 4.079784630445423e-05, 'epoch': 0.55}
{'loss': 1.6346, 'grad_norm': 4.811788558959961, 'learning_rate': 4.07488986784141e-05, 'epoch': 0.56}
